SKU,SIZE,NAME,SOLD_AT,SOLD_PRICE,CONDITION,SOURCE,GENDER,BRAND,SILHOUETTE,COLORWAY,RETAILPRICE,RELEASEDATE,IS_COLLAB,COLLABORATOR,COLOR,SIZE_VALUE,IS_WIDE,IS_UK,IS_EU
554724-063,9.5,Jordan 1 Mid Grey Aqua,2021-05-09T23:38:20Z,222,is_new,stockx,men,Jordan,Air Jordan 1,Black/Light Aqua-Dark Smoke Grey,110,25-07-2020,FALSE,None,grey,9.5,FALSE,FALSE,FALSE
CJ0939-100,11,Jordan 3 Retro Tinker White University Red,2021-05-09T23:38:21Z,200,is_new,stockx,men,Jordan,Air Jordan 3,White/University Red-Neutral Grey,225,30-03-2019,FALSE,None,red,11,FALSE,FALSE,FALSE
CZ7874-600,7,Nike Blazer Mid 77 Vintage Tie Dye,2021-05-09T23:38:26Z,120,is_new,stockx,men,Nike,Blazer,University Red/Blue Void-White,110,21-07-2020,FALSE,None,white,7,FALSE,FALSE,FALSE
BQ6806-106,6,Nike Blazer Mid '77 Vintage White,2021-05-09T23:38:37Z,151,is_new,stockx,men,Nike,Blazer,White/Sail/Light Bone,100,25-05-2020,FALSE,None,white,6,FALSE,FALSE,FALSE
CU0449-001,1,Jordan 1 Retro High Silver Toe (PS),2021-05-09T23:38:53Z,102,is_new,stockx,preschool,Jordan,Air Jordan 1,BLACK/METALLIC SILVER-WHITE-BLACK,80,19-02-2021,FALSE,None,black,1,FALSE,FALSE,FALSE
378039-011,3,Jordan 11 Retro Jubilee (PS),2021-05-09T23:38:59Z,114,is_new,stockx,preschool,Jordan,Air Jordan 11,Black/Multi-Color-White-Multi-Color,90,12-12-2020,FALSE,None,black,3,FALSE,FALSE,FALSE
CT2302-100,10.5,Nike Air Force 1 Low '07 White Black Pebbled Leather,2021-05-09T23:39:11Z,90,is_new,stockx,men,Nike,Air Force 1,White/Black,90,14-01-2021,FALSE,None,white,10.5,FALSE,FALSE,FALSE
CK6637-002,11,Jordan 1 Retro High Zoom Zen Green,2021-05-09T23:39:22Z,180,is_new,stockx,men,Jordan,Air Jordan 1,Black/Black-Tomatillo-Rage-Green,175,14-08-2020,FALSE,None,black,11,FALSE,FALSE,FALSE
310805-033,10.5,Jordan 10 Retro Venom Green,2021-05-09T23:39:55Z,245,is_new,stockx,men,Jordan,Air Jordan 10,Black/Cool Grey-Anthracite-Venom Green,170,22-03-2014,FALSE,None,black,10.5,FALSE,FALSE,FALSE
CK2630-800,9.5,Nike Air Force 1 Low Gore-Tex Burnt Orange,2021-05-09T23:40:13Z,109,is_new,stockx,men,Nike,Air Force 1,Brown/Burnt Orange,130,01-11-2019,FALSE,None,brown,9.5,FALSE,FALSE,FALSE
CW1588-101,3,Nike Dunk Low SP Orange Pearl (PS),2021-05-09T23:40:16Z,175,is_new,stockx,preschool,Nike,Dunk,Sail/Orange Pearl,60,15-03-2021,FALSE,None,pink,3,FALSE,FALSE,FALSE
207268-001,11,Crocs Duet Max 2 Clog Post Malone Black,2021-05-09T23:40:23Z,140,is_new,stockx,men,Crocs,Clog,Black,75,08-12-2020,FALSE,None,black,11,FALSE,FALSE,FALSE
GZ8655,2.5Y,adidas Yeezy Boost 350 V2 Black Red (Kids),2021-05-09T23:40:45Z,495,is_new,stockx,preschool,adidas,Yeezy Boost 350,Black/Black/Red,160,05-12-2020,TRUE,kanye west,black,2.5,FALSE,FALSE,FALSE
CQ2998,7.5,adidas Eqt Support Mid Adv Pk Black Black-Sub Green,2021-05-09T23:40:48Z,60,is_new,stockx,men,adidas,EQT ADV,Black/Black-Sub Green,160,08-02-2018,FALSE,None,black,7.5,FALSE,FALSE,FALSE
CU6442-001,10W,Nike Blazer Mid 77 Black Team Red University Gold (Women's),2021-05-09T23:40:49Z,93,is_new,stockx,women,Nike,Blazer,Black/Team Red-University Gold-Flax,100,13-02-2020,FALSE,None,red,10,FALSE,FALSE,FALSE
CV1659-001,7.5,Nike SB Dunk Low VX1000,2021-05-09T23:42:10Z,481,is_new,stockx,men,Nike,Dunk SB,Grey/Black-White,110,20-02-2021,FALSE,None,grey,7.5,FALSE,FALSE,FALSE
DD9676-100,8.5W,Nike Dunk Low Disrupt White Metallic Gold (Women's),2021-05-09T23:42:30Z,162,is_new,stockx,women,Nike,Dunk,White/White-Metallic Gold,110,25-01-2021,FALSE,None,white,8.5,FALSE,FALSE,FALSE
308214-161,12,Nike Air Zoom Generation White Varsity Crimson,2021-05-09T23:42:47Z,250,is_new,stockx,men,Nike,Air Zoom Generation,White/Varsity Crimson,110,04-02-2004,FALSE,None,white,12,FALSE,FALSE,FALSE
DD3235-100,6.5Y,Jordan 1 Mid Grey Camo (GS),2021-05-09T23:42:55Z,341,is_new,stockx,child,Jordan,Air Jordan 1,White/Photon Dust-Grey-Fog,105,02-09-2020,FALSE,None,grey,6.5,FALSE,FALSE,FALSE
852542-116,7.5,Jordan 1 Mid SE South Beach,2021-05-09T23:43:23Z,164,is_new,stockx,men,Jordan,Air Jordan 1,White/Black-Pink-Green,125,15-10-2022,FALSE,None,white,7.5,FALSE,FALSE,FALSE
DJ5974-100,10.5,Nike Air Raid White Gum,2021-05-09T23:43:23Z,145,is_new,stockx,men,Nike,Air Raid,White/Gum Light Brown,140,01-05-2021,FALSE,None,white,10.5,FALSE,FALSE,FALSE
CZ6221-600,7W,Nike Air Max 90 Barely Rose (Women's),2021-05-09T23:43:28Z,129,is_new,stockx,women,Nike,Air Max 90,Barely Rose/Black-White,120,24-07-2020,FALSE,None,white,7,FALSE,FALSE,FALSE
EE9614,5,adidas Yeezy Boost 700 Mauve,2021-05-09T23:43:31Z,584,is_new,stockx,men,adidas,Yeezy Boost 700,Mauve/Mauve/Mauve,300,27-10-2018,TRUE,kanye west,brown,5,FALSE,FALSE,FALSE
CQ2344-101/CT2584-100,8,Nike Air Force 1 Type White,2021-05-09T23:43:33Z,210,is_new,stockx,men,Nike,Nike Air Force 1 Type,White/White,140,01-01-2020,FALSE,None,white,8,FALSE,FALSE,FALSE
EE6462,7,adidas Ozweego Pale Nude,2021-05-09T23:43:49Z,175,is_new,stockx,men,adidas,Ozweego,Pale Nude/Light Brown/Solar Red,110,01-10-2019,FALSE,None,tan,7,FALSE,FALSE,FALSE
AH8050-100,11,Nike Air Max 270 White Black,2021-05-09T23:43:57Z,134,is_new,stockx,men,Nike,Air Max 270,White/Black-White,160,20-03-2018,FALSE,None,white,11,FALSE,FALSE,FALSE
CT2302-100,11.5,Nike Air Force 1 Low '07 White Black Pebbled Leather,2021-05-09T23:44:07Z,89,is_new,stockx,men,Nike,Air Force 1,White/Black,90,14-01-2021,FALSE,None,white,11.5,FALSE,FALSE,FALSE
725076-200,6W,Nike Air Huarache Run Leopard (Women's),2021-05-09T23:44:18Z,100,is_new,stockx,women,Nike,Air Huarache,Khaki/Black-White,120,17-08-2017,FALSE,None,tan,6,FALSE,FALSE,FALSE
CJ6700-100,11.5,Nike Air Max ZM950 White Black Chile Red,2021-05-09T23:44:32Z,217,is_new,stockx,men,Nike,Air Max Zoom 950,White/Black-White-Chile Red,160,05-10-2020,FALSE,None,white,11.5,FALSE,FALSE,FALSE
GY0088,11,adidas NMD Hu Pharrell Pink,2021-05-09T23:44:40Z,175,is_new,stockx,men,adidas,NMD Human Race,Pink/Pink/Core Black,220,20-11-2020,FALSE,None,pink,11,FALSE,FALSE,FALSE
CZ8125-200,14,Nike Dunk High Bodega Legend Fauna Brown,2021-05-09T23:44:47Z,340,is_new,stockx,men,Nike,Dunk,Fauna Brown/Rustic-Velvet Brown-Multi-Color,120,30-12-2020,FALSE,None,brown,14,FALSE,FALSE,FALSE
BV5841-800,12,Nike Air Max 720-818 Metallic Copper,2021-05-09T23:44:52Z,125,is_new,stockx,men,Nike,Air MX 720-818,Metallic Copper/White-Black-Anthracite,190,04-12-2019,FALSE,None,black,12,FALSE,FALSE,FALSE
GZ7286/FZ1877,10.5,adidas ZX Fury ZX Pump,2021-05-09T23:45:00Z,152,is_new,stockx,men,Reebok,adidas ZX Fury,Black/Hypergreen-Rbk Red,180,19-03-2021,FALSE,None,black,10.5,FALSE,FALSE,FALSE
DA6725-001/DD2737-001,10.5,Nike Cosmic Unity Green Glow,2021-05-09T23:45:02Z,127,is_new,stockx,men,Nike,Nike Cosmic Unity,Natural/Natural/Total Orange/Green Glow,150,26-02-2021,FALSE,None,cream,10.5,FALSE,FALSE,FALSE
CZ5594-001,11.5,Nike Air Max 90 Leather Triple Black (2020),2021-05-09T23:45:14Z,125,is_new,stockx,men,Nike,Air Max 90,Black/Black-Black,130,28-07-2020,FALSE,None,black,11.5,FALSE,FALSE,FALSE
DD1398-300,9,Nike Dunk High SE All-Star (2021),2021-05-09T23:45:16Z,156,is_new,stockx,men,Nike,Dunk,Barely Green/Black,110,09-03-2021,FALSE,None,green,9,FALSE,FALSE,FALSE
DD5486-492,10.5,Nike Blazer Mid 77 Sashiko Navy,2021-05-09T23:45:22Z,144,is_new,stockx,men,Nike,Blazer,Navy/Natural-White,120,02-02-2021,FALSE,None,blue,10.5,FALSE,FALSE,FALSE
DD1871-001,8.5,Nike Air Max 95 Kim Jones Black Total Orange,2021-05-09T23:45:25Z,130,is_new,stockx,men,Nike,Air Max 95,Black/Total Orange,220,19-03-2021,FALSE,None,black,8.5,FALSE,FALSE,FALSE
384666-106,13.5,Jordan 6 Retro Carmine (2021) (PS),2021-05-09T23:45:26Z,95,is_new,stockx,preschool,Jordan,Air Jordan 6,White/Black-Carmine,80,13-02-2021,FALSE,None,white,13.5,FALSE,FALSE,FALSE
DH9532-201,5.5,Nike Air Huarache Escape (2021),2021-05-09T23:45:46Z,189,is_new,stockx,men,Nike,Huarache,Bisque/Storm Grey-Rope-Black,120,16-04-2021,FALSE,None,black,5.5,FALSE,FALSE,FALSE
S42836,10,adidas 4D Fusio Aluminum,2021-05-09T23:45:56Z,237,is_new,stockx,men,adidas,4D Fusio,Aluminum/Grey Four,200,04-02-2021,FALSE,None,grey,10,FALSE,FALSE,FALSE
CQ2560-001,7W,Nike Air Max 90 Recraft Black White (Women's),2021-05-09T23:45:56Z,79,is_new,stockx,women,Nike,Air Max 90,Black/Black-White,120,09-01-2020,FALSE,None,black,7,FALSE,FALSE,FALSE
GZ8633,15,Reebok Club C 85 Kung Fu Panda,2021-05-09T23:46:01Z,136,is_new,stockx,men,Reebok,Club C,Tan/Gum,80,15-01-2021,FALSE,None,blue,15,FALSE,FALSE,FALSE
CD6578-006,10.5,Jordan 1 Retro High OG Defiant SB NYC to Paris,2021-05-09T23:46:05Z,385,is_new,stockx,men,Jordan,Air Jordan 1,Light Bone/Black-Crimson Tint-Hyper Pink,175,25-05-2019,FALSE,None,white,10.5,FALSE,FALSE,FALSE
AH8050-100,8.5,Nike Air Max 270 White Black,2021-05-09T23:46:06Z,145,is_new,stockx,men,Nike,Air Max 270,White/Black-White,160,20-03-2018,FALSE,None,white,8.5,FALSE,FALSE,FALSE
FV4440,8.5,adidas Yeezy Boost 700 MNVN Triple Black,2021-05-09T23:46:06Z,385,is_new,stockx,men,adidas,Yeezy Boost 700 MNVM,Black/Black/Black,220,08-02-2020,TRUE,kanye west,black,8.5,FALSE,FALSE,FALSE
CJ0280-003,6W,Nike React Phantom Run Flyknit 2 Vast Grey Fire Pink Team Orange (Women's),2021-05-09T23:46:07Z,80,is_new,stockx,women,Nike,React Phantom Run,Vast Grey/Team Orange-Metallic Cashmere,140,07-05-2020,FALSE,None,grey,6,FALSE,FALSE,FALSE
206905-BLK/206905-0C4,7,Crocs Classic Clog Nicole McLaughlin,2021-05-09T23:46:28Z,100,is_new,stockx,men,Crocs,Crocs Classic Clog,Black,79,27-10-2020,FALSE,None,black,7,FALSE,FALSE,FALSE
554724-125,10,Jordan 1 Mid Bred Multi-Color,2021-05-09T23:46:29Z,266,is_new,stockx,men,Jordan,Air Jordan 1,White/University Red-Black-Turbo Green,110,16-01-2019,FALSE,None,white,10,FALSE,FALSE,FALSE
CJ0280-003,6W,Nike React Phantom Run Flyknit 2 Vast Grey Fire Pink Team Orange (Women's),2021-05-09T23:46:31Z,81,is_new,stockx,women,Nike,React Phantom Run,Vast Grey/Team Orange-Metallic Cashmere,140,07-05-2020,FALSE,None,grey,6,FALSE,FALSE,FALSE
BD8026,5.5,adidas NMD R1 Core Black Orchid Tint (Women's),2021-05-09T23:46:34Z,114,is_new,stockx,women,adidas,NMD Runner,Core Black/Core Black/Orchid Tint,130,01-01-2019,FALSE,None,black,5.5,FALSE,FALSE,FALSE
624041-011,9.5,Nike Air Foamposite Pro Dr. Doom (2006),2021-05-09T23:46:41Z,267,is_new,stockx,men,Nike,Air Foamposite,Black/White,200,03-06-2006,FALSE,None,black,9.5,FALSE,FALSE,FALSE
AQ0114-600,8,Nike LeBron Icon John Elliott Tulip Pink,2021-05-09T23:46:49Z,111,is_new,stockx,men,Nike,LeBron Icon,Tulip Pink/Wolf Grey-Active Fuchsia,250,14-09-2019,FALSE,None,pink,8,FALSE,FALSE,FALSE
DA4086-100,6Y,Nike Blazer Mid 77 White Black (GS),2021-05-09T23:46:50Z,93,is_new,stockx,child,Nike,Blazer,White/Black/Total Orange,80,29-03-2019,FALSE,None,white,6,FALSE,FALSE,FALSE
EG7733,9.5,adidas Crazy BYW PRD Pharrell Now is Her Time Black Gum,2021-05-09T23:46:55Z,98,is_new,stockx,men,adidas,Crazy BYW,Core Black/Core Black/Gum,220,13-09-2019,FALSE,None,black,9.5,FALSE,FALSE,FALSE
AA7293-001,9,Nike Air Max 90 OFF-WHITE Black,2021-05-09T23:46:56Z,680,is_new,stockx,men,Nike,Air Max 90,Black/Black-Cone-White,160,07-02-2019,TRUE,virgil abloh,black,9,FALSE,FALSE,FALSE
487471-100,10.5,Jordan 14 Retro Rip Hamilton,2021-05-09T23:46:58Z,349,is_new,stockx,men,Jordan,Air Jordan 14,White/Black-Varsity Red-Metallic Silver,190,06-04-2019,FALSE,None,white,10.5,FALSE,FALSE,FALSE
CW7410-100,3,Nike Air Rubber Dunk Off-White University Blue (PS),2021-05-09T23:47:02Z,233,is_new,stockx,preschool,Nike,Dunk,White/University Blue-White,90,01-10-2020,TRUE,virgil abloh,white,3,FALSE,FALSE,FALSE
AH8050-100,8.5,Nike Air Max 270 White Black,2021-05-09T23:47:14Z,150,is_new,stockx,men,Nike,Air Max 270,White/Black-White,160,20-03-2018,FALSE,None,white,8.5,FALSE,FALSE,FALSE
DD1869-101,9.5W,Nike Dunk High Sail Team Red (Women's),2021-05-09T23:47:20Z,207,is_new,stockx,women,Nike,Dunk,Sail/Team Red-Pale Ivory,100,23-04-2021,FALSE,None,cream,9.5,FALSE,FALSE,FALSE
315122-001/CW2288-001,9,Nike Air Force 1 Low '07 Black Black,2021-05-09T23:47:22Z,104,is_new,stockx,men,Nike,Nike Air Force 1 Low '07,Black/Black,90,22-09-2017,FALSE,None,black,9,FALSE,FALSE,FALSE
CD7307-003,12.5,Nike CruzrOne Black White,2021-05-09T23:47:32Z,149,is_new,stockx,men,Nike,CruzrOne,Black/White,150,18-02-2020,FALSE,None,black,12.5,FALSE,FALSE,FALSE
CK6649-200,10W,Nike Air Force 1 Low Pixel Particle Beige (Women's),2021-05-09T23:47:41Z,120,is_new,stockx,women,Nike,Air Force 1,Particle Beige/Black-White-Particle Beige,100,15-10-2020,FALSE,None,brown,10,FALSE,FALSE,FALSE
599409-026,7.5W,Nike Air Max Thea Light Bone Sail-White (Women's),2021-05-09T23:47:42Z,100,is_new,stockx,women,Nike,Air Max Thea,Light Bone/Sail-White,0,01-11-2017,FALSE,None,white,7.5,FALSE,FALSE,FALSE
AQ3835-160,11,Jordan 3 Retro Tinker Hatfield,2021-05-09T23:47:44Z,250,is_new,stockx,men,Jordan,Air Jordan 3,White/Black-Fire Red-Cement Grey,200,24-03-2018,FALSE,None,white,11,FALSE,FALSE,FALSE
CT5350-401,10.5,Jordan 6 Retro Washed Denim,2021-05-09T23:47:48Z,180,is_new,stockx,men,Jordan,Air Jordan 6,Washed Denim/Sail-Varsity Red-Black,200,28-12-2019,FALSE,None,red,10.5,FALSE,FALSE,FALSE
CT1933-500,7W,Nike Air VaporMax 2020 Flyknit Light Arctic Pink (Women's),2021-05-09T23:47:52Z,156,is_new,stockx,women,Nike,Air VaporMax,Violet Ash/White-Light Arctic Pink-Violet-Magic Flamingo,220,22-10-2020,FALSE,None,white,7,FALSE,FALSE,FALSE
AH6789-065,8W,Nike Air Max 270 South Beach (Women's),2021-05-09T23:47:55Z,149,is_new,stockx,women,Nike,Air Max 270,Pure Platinum/Pink Blast-Aurora-White,150,16-09-2019,FALSE,None,white,8,FALSE,FALSE,FALSE
DD2314-100,3,Nike Dunk High Syracuse (2021) (PS),2021-05-09T23:48:13Z,112,is_new,stockx,preschool,Nike,Dunk,WHITE/ORANGE BLAZE,75,10-03-2021,FALSE,None,white,3,FALSE,FALSE,FALSE
CK3022-003,11,Jordan 1 Low Black Cyber,2021-05-09T23:48:16Z,125,is_new,stockx,men,Jordan,Air Jordan 1,Black/Cyber-White-Black,100,09-06-2020,FALSE,None,white,11,FALSE,FALSE,FALSE
BQ6817-100,9.5,Nike SB Dunk Low Pro Hennessy,2021-05-09T23:48:23Z,290,is_new,stockx,men,Nike,Dunk SB,Muslin/Black-Muslin,100,01-04-2020,FALSE,None,black,9.5,FALSE,FALSE,FALSE
CJ0693-001,10,Nike Offline Vast Grey,2021-05-09T23:48:27Z,145,is_new,stockx,men,Nike,Offline Slip-On,Vast Grey/Vast Grey-Barely Volt- Summit White,120,28-08-2020,FALSE,None,grey,10,FALSE,FALSE,FALSE
378037-002,11,Jordan 11 Retro 72-10,2021-05-09T23:48:43Z,350,is_new,stockx,men,Jordan,Air Jordan 11,Black/Gym Red-White-Anthracite,220,12-12-2015,FALSE,None,black,11,FALSE,FALSE,FALSE
FZ2731,7,adidas Ultra Boost DNA Leopard,2021-05-09T23:48:44Z,151,is_new,stockx,men,adidas,UltraBoost,Core Black/Signal Green/Core Black,180,08-12-2020,FALSE,None,black,7,FALSE,FALSE,FALSE
CT1823-400,9.5,Nike Air VaporMax 2020 Flyknit Stone Blue,2021-05-09T23:48:56Z,197,is_new,stockx,men,Nike,Air VaporMax,Stone Blue/Deep Royal Blue-Glacier Blue,220,01-10-2020,FALSE,None,blue,9.5,FALSE,FALSE,FALSE
575441-029,6.5Y,Jordan 1 Retro High CO Japan Neutral Grey (GS),2021-05-09T23:49:00Z,173,is_new,stockx,child,Jordan,Air Jordan 1,Neutral Grey/Metallic Silver-White,130,07-08-2020,FALSE,None,white,6.5,FALSE,FALSE,FALSE
DC5382-100,8W,Nike Dunk High SP Varsity Purple (Women's),2021-05-09T23:49:01Z,222,is_new,stockx,women,Nike,Dunk,White/Varsity Purple,120,22-12-2020,FALSE,None,white,8,FALSE,FALSE,FALSE
FX9034,9,adidas Yeezy Boost 350 V2 Marsh,2021-05-09T23:49:13Z,298,is_new,stockx,men,adidas,Yeezy Boost 350,Marsh/Marsh/Marsh,220,01-02-2020,TRUE,kanye west,yellow,9,FALSE,FALSE,FALSE
414581-600,7,Jordan 13 Retro Gym Red Flint Grey (TD),2021-05-09T23:49:19Z,89,is_new,stockx,toddler,Jordan,Air Jordan 13,Gym Red/Flint Grey-White-Black,60,01-05-2021,FALSE,None,red,7,FALSE,FALSE,FALSE
AJ1285-106,12,Nike Air Max 90 Raptors,2021-05-09T23:49:20Z,110,is_new,stockx,men,Nike,Air Max 90,White/Red Orbit-Psychic Purple-Black,110,01-06-2019,FALSE,None,purple,12,FALSE,FALSE,FALSE
CU1816-100,12,Nike Air Max 90 NRG Bacon (2021),2021-05-09T23:49:25Z,205,is_new,stockx,men,Nike,Air Max 90,Sail-Sheen-Straw-Medium Brown,140,26-03-2021,FALSE,None,brown,12,FALSE,FALSE,FALSE
FX9290,8.5,adidas Rivalry Hi Star Wars Chewbacca,2021-05-09T23:49:34Z,98,is_new,stockx,men,adidas,Rivalry,Brown/Beige/Brown,150,22-10-2020,FALSE,None,brown,8.5,FALSE,FALSE,FALSE
DD0338-300,9.5,Nike Air Max Pre-Day Light Liquid Lime,2021-05-09T23:49:43Z,144,is_new,stockx,men,Nike,Air Max Pre-Day,Light Liquid Lime/Black-Pistachio Frost,130,26-03-2021,FALSE,None,green,9.5,FALSE,FALSE,FALSE
CV7562-003,7,LeBron 18 Low 'ACG Terra',2021-05-09T23:49:50Z,184,is_new,stockx,men,Nike,LeBron 18,Black/White/Fierce Purple/Racer Blue,160,01-05-2021,FALSE,None,purple,7,FALSE,FALSE,FALSE
CT2302-100,12,Nike Air Force 1 Low '07 White Black Pebbled Leather,2021-05-09T23:49:52Z,100,is_new,stockx,men,Nike,Air Force 1,White/Black,90,14-01-2021,FALSE,None,white,12,FALSE,FALSE,FALSE
DB1998-100,11,Nike Air Max 1 Remix,2021-05-09T23:49:55Z,169,is_new,stockx,men,Nike,Air Max 1,White/Black-Pure Platinum-Iron Grey,110,22-08-2020,FALSE,None,white,11,FALSE,FALSE,FALSE
MS327FE,10,New Balance 327 Sea Salt Black,2021-05-09T23:50:00Z,92,is_new,stockx,men,New Balance,327,Sea Salt/Black,90,31-03-2021,FALSE,None,cream,10,FALSE,FALSE,FALSE
CI1172-001,9,Nike Blazer Mid 77 Wolf Grey,2021-05-09T23:50:07Z,156,is_new,stockx,men,Nike,Blazer,Wolf Grey/Pure Platinum-Sail,100,01-01-2020,FALSE,None,grey,9,FALSE,FALSE,FALSE
575441-029,6.5Y,Jordan 1 Retro High CO Japan Neutral Grey (GS),2021-05-09T23:50:16Z,171,is_new,stockx,child,Jordan,Air Jordan 1,Neutral Grey/Metallic Silver-White,130,07-08-2020,FALSE,None,white,6.5,FALSE,FALSE,FALSE
BQ6806-110,10.5,Nike Blazer Mid 77 Vintage White Mantra Orange,2021-05-09T23:50:22Z,70,is_new,stockx,men,Nike,Blazer,White/Mantra Orange-Sail,100,27-10-2020,FALSE,None,white,10.5,FALSE,FALSE,FALSE
DC0774-600,6.5W,Jordan 1 Low Siren Red (Women's),2021-05-09T23:50:25Z,120,is_new,stockx,women,Jordan,Air Jordan 1,Siren Red/Black-White-University Gold,90,24-10-2020,FALSE,None,red,6.5,FALSE,FALSE,FALSE
BQ6932-105,3,Jordan 1 Mid SE Purple (PS),2021-05-09T23:50:29Z,90,is_new,stockx,preschool,Jordan,Air Jordan 1,White/Black-Light Solar Flare Heather-Varsity Purple,70,06-09-2020,FALSE,None,white,3,FALSE,FALSE,FALSE
575441-029,6.5Y,Jordan 1 Retro High CO Japan Neutral Grey (GS),2021-05-09T23:50:36Z,170,is_new,stockx,child,Jordan,Air Jordan 1,Neutral Grey/Metallic Silver-White,130,07-08-2020,FALSE,None,white,6.5,FALSE,FALSE,FALSE
171258C,11,Converse Chuck Taylor All-Star 70 Kim Jones Natural,2021-05-09T23:50:39Z,146,is_new,stockx,men,Converse,Chuck 70,Natural Ivory/Egret/Black,160,08-04-2021,FALSE,None,cream,11,FALSE,FALSE,FALSE
CV7562-003,7,LeBron 18 Low 'ACG Terra',2021-05-09T23:50:40Z,185,is_new,stockx,men,Nike,LeBron 18,Black/White/Fierce Purple/Racer Blue,160,01-05-2021,FALSE,None,purple,7,FALSE,FALSE,FALSE
AV2187-160,15,Jordan 11 Retro Low Concord Bred,2021-05-09T23:50:53Z,343,is_new,stockx,men,Jordan,Air Jordan 11,White/Gym Red-Black-True Red,185,27-06-2020,FALSE,None,red,15,FALSE,FALSE,FALSE
429659-701,7,Nike Kobe 6 Grinch (2010),2021-05-09T23:50:58Z,900,is_new,stockx,men,Nike,Zoom Kobe 6,Lime Green/Varsity Red/Black,130,25-12-2010,TRUE,kobe bryant,white,7,FALSE,FALSE,FALSE
554724-300,10.5,Jordan 1 Mid Incredible Hulk,2021-05-09T23:51:00Z,170,is_new,stockx,men,Jordan,Air Jordan 1,Aloe Verde/Court Purple-White,110,01-04-2020,FALSE,None,purple,10.5,FALSE,FALSE,FALSE
575441-029,6.5Y,Jordan 1 Retro High CO Japan Neutral Grey (GS),2021-05-09T23:51:04Z,166,is_new,stockx,child,Jordan,Air Jordan 1,Neutral Grey/Metallic Silver-White,130,07-08-2020,FALSE,None,white,6.5,FALSE,FALSE,FALSE
191715-01,8.5,Puma Clyde Court Disrupt South Beach,2021-05-09T23:51:05Z,149,is_new,stockx,men,Puma,Clyde Court,Biscay Green/Pink-Puma Black,120,08-12-2018,FALSE,None,black,8.5,FALSE,FALSE,FALSE
CK6715-100,13,Nike Air Max Plus 3 Laser Blue,2021-05-09T23:51:14Z,253,is_new,stockx,men,Nike,Air Max Plus 3,White/Black-Laser Blue-Enigma Stone,190,14-08-2020,FALSE,None,white,13,FALSE,FALSE,FALSE
553558-127,11,Jordan 1 Low Sail University Gold Black,2021-05-09T23:51:28Z,353,is_new,stockx,men,Jordan,Air Jordan 1,Sail/Gym Red-University Gold-Black,90,01-04-2019,FALSE,None,black,11,FALSE,FALSE,FALSE
555088-501,9.5,Jordan 1 Retro High Court Purple,2021-05-09T23:51:37Z,600,is_new,stockx,men,Jordan,Air Jordan 1,Court Purple/Black-Sail,160,22-09-2018,FALSE,None,black,9.5,FALSE,FALSE,FALSE
BQ6472-107,12W,Jordan 1 Mid Laser Orange (Women's),2021-05-09T23:51:47Z,85,is_new,stockx,women,Jordan,air jordan 1,White/White-Laser Orange,115,05-02-2021,FALSE,None,white,12,FALSE,FALSE,FALSE
DA1641-001,10,Nike Air Max 90 PRM Light Smoke Grey,2021-05-09T23:51:47Z,139,is_new,stockx,men,Nike,Air Max 90,Light Smoke Grey/White-Particle Grey,140,01-04-2021,FALSE,None,grey,10,FALSE,FALSE,FALSE
302359-140,7Y,Jordan 9 Retro University Blue (GS),2021-05-09T23:51:48Z,207,is_new,stockx,child,Jordan,Air Jordan 9,White/University Blue-Black,140,05-12-2020,FALSE,None,white,7,FALSE,FALSE,FALSE
308497-103,9,Jordan 4 Retro White Cement (2012),2021-05-09T23:51:49Z,500,is_new,stockx,men,Jordan,Air Jordan 4,White/Black-Tech Grey,160,18-02-2012,FALSE,None,white,9,FALSE,FALSE,FALSE
CV1725-001,12,Nike Air Force 1 Low '07 LX Light Smoke Grey Camo Embroidery,2021-05-09T23:52:02Z,125,is_new,stockx,men,Nike,Air Force 1,Light Smoke Grey/Smoke Grey,110,23-12-2020,FALSE,None,grey,12,FALSE,FALSE,FALSE
DA4318-100,11,Nike KD 13 NY vs. NY,2021-05-09T23:52:25Z,150,is_new,stockx,men,Nike,KD 13,Sail/Game Royal-Platinum Tint-Lemon Venom,160,10-09-2020,FALSE,None,white,11,FALSE,FALSE,FALSE
575441-029,7Y,Jordan 1 Retro High CO Japan Neutral Grey (GS),2021-05-09T23:52:45Z,167,is_new,stockx,child,Jordan,Air Jordan 1,Neutral Grey/Metallic Silver-White,130,07-08-2020,FALSE,None,white,7,FALSE,FALSE,FALSE
555088-302,11.5,Jordan 1 Retro High Pine Green,2021-05-09T23:53:00Z,612,is_new,stockx,men,Jordan,Air Jordan 1,Pine Green/Sail-Black,160,22-09-2018,FALSE,None,green,11.5,FALSE,FALSE,FALSE
CN8490-100,8,Nike Air Max 90 Recraft Triple White,2021-05-09T23:53:11Z,116,is_new,stockx,men,Nike,Air Max 90,White/Metallic Silver-White-White,120,09-01-2020,FALSE,None,white,8,FALSE,FALSE,FALSE
302359-070,7Y,Jordan 9 Retro Dark Charcoal University Gold (GS),2021-05-09T23:53:31Z,232,is_new,stockx,child,Jordan,Air Jordan 9,Black/Dark Charcoal-University Gold,140,30-01-2021,FALSE,None,black,7,FALSE,FALSE,FALSE
